timestamp,room,sensor_name,value
2025-01-01 00:23:00,living_room,humidity,80.88
2025-01-01 00:23:00,bedroom,temperature,14.06
2025-01-01 00:23:00,bedroom,humidity,83.46
2025-01-01 00:23:00,kitchen,temperature,18.51
2025-01-01 00:23:00,kitchen,humidity,71.86
2025-01-01 00:24:00,living_room,temperature,27.78
2025-01-01 00:24:00,living_room,humidity,84.9
2025-01-01 00:24:00,bedroom,temperature,30.01
2025-01-01 00:24:00,bedroom,humidity,67.41
2025-01-01 00:24:00,kitchen,temperature,24.48
2025-01-01 00:24:00,kitchen,humidity,82.56
2025-01-01 00:25:00,living_room,temperature,17.61
2025-01-01 00:25:00,living_room,humidity,81.43
2025-01-01 00:25:00,bedroom,temperature,32.86
2025-01-01 00:25:00,bedroom,humidity,48.31
2025-01-01 00:25:00,kitchen,temperature,33.22
2025-01-01 00:25:00,kitchen,humidity,74.9
2025-01-01 00:26:00,living_room,temperature,24.35
2025-01-01 00:26:00,living_room,humidity,83.27
2025-01-01 00:26:00,bedroom,temperature,17.18
2025-01-01 00:26:00,bedroom,humidity,82.21
2025-01-01 00:26:00,kitchen,temperature,16.36
2025-01-01 00:26:00,kitchen,humidity,81.09
2025-01-01 00:27:00,living_room,temperature,19.92
2025-01-01 00:27:00,living_room,humidity,84.21
2025-01-01 00:27:00,bedroom,temperature,26.97
2025-01-01 00:27:00,bedroom,humidity,83.61
2025-01-01 00:27:00,kitchen,temperature,33.53
2025-01-01 00:27:00,kitchen,humidity,61.15
2025-01-01 00:28:00,living_room,temperature,30.38
2025-01-01 00:28:00,living_room,humidity,84.47
2025-01-01 00:28:00,bedroom,temperature,17.01
2025-01-01 00:28:00,bedroom,humidity,78.46
2025-01-01 00:28:00,kitchen,temperature,23.9
2025-01-01 00:28:00,kitchen,humidity,72.83
2025-01-01 00:29:00,living_room,temperature,31.68
2025-01-01 00:29:00,living_room,humidity,82.08
2025-01-01 00:29:00,bedroom,temperature,24.76
2025-01-01 00:29:00,bedroom,humidity,61.52
2025-01-01 00:29:00,kitchen,temperature,31.87
2025-01-01 00:29:00,kitchen,humidity,74.09
2025-01-01 00:30:00,living_room,temperature,22.06
2025-01-01 00:30:00,living_room,humidity,81.2
2025-01-01 00:30:00,bedroom,temperature,19.98
2025-01-01 00:30:00,bedroom,humidity,49.81
2025-01-01 00:30:00,kitchen,temperature,30.23
2025-01-01 00:30:00,kitchen,humidity,83.54
2025-01-01 00:31:00,living_room,temperature,31.9
2025-01-01 00:31:00,living_room,humidity,83.31
2025-01-01 00:31:00,bedroom,temperature,28.42
2025-01-01 00:31:00,bedroom,humidity,72.23
2025-01-01 00:31:00,kitchen,temperature,27.09
2025-01-01 00:31:00,kitchen,humidity,83.46
2025-01-01 00:32:00,living_room,temperature,28.21
2025-01-01 00:32:00,living_room,humidity,81.53
2025-01-01 00:32:00,bedroom,temperature,14.97
2025-01-01 00:32:00,bedroom,humidity,53.12
2025-01-01 00:32:00,kitchen,temperature,16.08
2025-01-01 00:32:00,kitchen,humidity,82.76
2025-01-01 00:33:00,living_room,temperature,26.0
2025-01-01 00:33:00,living_room,humidity,82.7
2025-01-01 00:33:00,bedroom,temperature,22.62
2025-01-01 00:33:00,bedroom,humidity,49.41
2025-01-01 00:33:00,kitchen,temperature,14.04
2025-01-01 00:33:00,kitchen,humidity,52.02
2025-01-01 00:34:00,living_room,temperature,22.06
2025-01-01 00:34:00,living_room,humidity,83.37
2025-01-01 00:34:00,bedroom,temperature,28.02
2025-01-01 00:34:00,bedroom,humidity,59.74
2025-01-01 00:34:00,kitchen,temperature,34.25
2025-01-01 00:34:00,kitchen,humidity,56.18
2025-01-01 00:35:00,living_room,temperature,29.13
2025-01-01 00:35:00,living_room,humidity,83.82
2025-01-01 00:35:00,bedroom,temperature,18.55
2025-01-01 00:35:00,bedroom,humidity,71.32
2025-01-01 00:35:00,kitchen,temperature,19.22
2025-01-01 00:35:00,kitchen,humidity,81.36
2025-01-01 00:36:00,living_room,temperature,34.65
2025-01-01 00:36:00,living_room,humidity,84.29
2025-01-01 00:36:00,bedroom,temperature,31.99
2025-01-01 00:36:00,bedroom,humidity,74.0
2025-01-01 00:36:00,kitchen,temperature,13.46
2025-01-01 00:36:00,kitchen,humidity,52.11
2025-01-01 00:37:00,living_room,temperature,16.14
2025-01-01 00:37:00,living_room,humidity,80.65
2025-01-01 00:37:00,bedroom,temperature,31.25
2025-01-01 00:37:00,bedroom,humidity,84.96
2025-01-01 00:37:00,kitchen,temperature,16.81
2025-01-01 00:37:00,kitchen,humidity,83.71
2025-01-01 00:38:00,living_room,temperature,25.77
2025-01-01 00:38:00,living_room,humidity,82.15
2025-01-01 00:38:00,bedroom,temperature,30.96
2025-01-01 00:38:00,bedroom,humidity,55.83
2025-01-01 00:38:00,kitchen,temperature,14.89
2025-01-01 00:38:00,kitchen,humidity,64.42
2025-01-01 00:39:00,living_room,temperature,30.5
2025-01-01 00:39:00,living_room,humidity,80.12
2025-01-01 00:39:00,bedroom,temperature,26.97
2025-01-01 00:39:00,bedroom,humidity,59.77
2025-01-01 00:39:00,kitchen,temperature,33.47
2025-01-01 00:39:00,kitchen,humidity,65.03
2025-01-01 00:40:00,living_room,temperature,22.05
2025-01-01 00:40:00,living_room,humidity,82.99
2025-01-01 00:40:00,bedroom,temperature,15.67
2025-01-01 00:40:00,bedroom,humidity,75.28
2025-01-01 00:40:00,kitchen,temperature,14.48
2025-01-01 00:40:00,kitchen,humidity,83.02
2025-01-01 00:41:00,living_room,temperature,21.98
2025-01-01 00:41:00,living_room,humidity,81.0
2025-01-01 00:41:00,bedroom,temperature,31.63
2025-01-01 00:41:00,bedroom,humidity,52.27
2025-01-01 00:41:00,kitchen,temperature,33.34
2025-01-01 00:41:00,kitchen,humidity,59.61
2025-01-01 00:42:00,living_room,temperature,31.57
2025-01-01 00:42:00,living_room,humidity,82.26
2025-01-01 00:42:00,bedroom,temperature,29.3
2025-01-01 00:42:00,bedroom,humidity,60.99
2025-01-01 00:42:00,kitchen,temperature,22.91
2025-01-01 00:42:00,kitchen,humidity,50.42
2025-01-01 00:43:00,living_room,temperature,18.02
2025-01-01 00:43:00,living_room,humidity,83.03
2025-01-01 00:43:00,bedroom,temperature,24.54
2025-01-01 00:43:00,bedroom,humidity,61.99
2025-01-01 00:43:00,kitchen,temperature,28.67
2025-01-01 00:43:00,kitchen,humidity,84.14
2025-01-01 00:44:00,living_room,temperature,24.4
2025-01-01 00:44:00,living_room,humidity,81.83
2025-01-01 00:44:00,bedroom,temperature,16.05
2025-01-01 00:44:00,bedroom,humidity,63.12
2025-01-01 00:44:00,kitchen,temperature,29.96
2025-01-01 00:44:00,kitchen,humidity,53.2
2025-01-01 00:45:00,living_room,temperature,15.67
2025-01-01 00:45:00,living_room,humidity,82.2
2025-01-01 00:45:00,bedroom,temperature,20.77
2025-01-01 00:45:00,bedroom,humidity,83.69
2025-01-01 00:45:00,kitchen,temperature,14.37
2025-01-01 00:45:00,kitchen,humidity,78.55
2025-01-01 00:46:00,living_room,temperature,32.71
2025-01-01 00:46:00,living_room,humidity,84.41
2025-01-01 00:46:00,bedroom,temperature,14.36
2025-01-01 00:46:00,bedroom,humidity,65.85
2025-01-01 00:46:00,kitchen,temperature,27.74
2025-01-01 00:46:00,kitchen,humidity,82.42
2025-01-01 00:47:00,living_room,temperature,20.81
2025-01-01 00:47:00,living_room,humidity,82.92
2025-01-01 00:47:00,bedroom,temperature,18.03
2025-01-01 00:47:00,bedroom,humidity,63.78
2025-01-01 00:47:00,kitchen,temperature,20.6
2025-01-01 00:47:00,kitchen,humidity,60.36
2025-01-01 00:48:00,living_room,temperature,16.61
2025-01-01 00:48:00,living_room,humidity,83.25
2025-01-01 00:48:00,bedroom,temperature,34.26
2025-01-01 00:48:00,bedroom,humidity,80.72
2025-01-01 00:48:00,kitchen,temperature,31.43
2025-01-01 00:48:00,kitchen,humidity,64.53
2025-01-01 00:49:00,living_room,temperature,13.09
2025-01-01 00:49:00,living_room,humidity,81.28
2025-01-01 00:49:00,bedroom,temperature,21.4
2025-01-01 00:49:00,bedroom,humidity,51.51
2025-01-01 00:49:00,kitchen,temperature,23.43
2025-01-01 00:49:00,kitchen,humidity,83.07
2025-01-01 00:50:00,living_room,temperature,20.35
2025-01-01 00:50:00,living_room,humidity,80.38
2025-01-01 00:50:00,bedroom,temperature,32.38
2025-01-01 00:50:00,bedroom,humidity,45.11
2025-01-01 00:50:00,kitchen,temperature,12.83
2025-01-01 00:50:00,kitchen,humidity,78.52
2025-01-01 00:51:00,living_room,temperature,16.65
2025-01-01 00:51:00,living_room,humidity,81.1
2025-01-01 00:51:00,bedroom,temperature,18.7
2025-01-01 00:51:00,bedroom,humidity,71.03
2025-01-01 00:51:00,kitchen,temperature,23.46
2025-01-01 00:51:00,kitchen,humidity,61.67
2025-01-01 00:52:00,living_room,temperature,22.35
2025-01-01 00:52:00,living_room,humidity,81.48
2025-01-01 00:52:00,bedroom,temperature,19.2
2025-01-01 00:52:00,bedroom,humidity,75.72
2025-01-01 00:52:00,kitchen,temperature,30.46
2025-01-01 00:52:00,kitchen,humidity,74.5
2025-01-01 00:53:00,living_room,temperature,23.32
2025-01-01 00:53:00,living_room,humidity,80.79
2025-01-01 00:53:00,bedroom,temperature,29.82
2025-01-01 00:53:00,bedroom,humidity,68.48
2025-01-01 00:53:00,kitchen,temperature,28.63
2025-01-01 00:53:00,kitchen,humidity,73.03
2025-01-01 00:54:00,living_room,temperature,29.51
2025-01-01 00:54:00,living_room,humidity,82.42
2025-01-01 00:54:00,bedroom,temperature,19.56
2025-01-01 00:54:00,bedroom,humidity,49.59
2025-01-01 00:54:00,kitchen,temperature,25.82
2025-01-01 00:54:00,kitchen,humidity,81.76
2025-01-01 00:55:00,living_room,temperature,13.46
2025-01-01 00:55:00,living_room,humidity,80.88
2025-01-01 00:55:00,bedroom,temperature,15.4
2025-01-01 00:55:00,bedroom,humidity,73.05
2025-01-01 00:55:00,kitchen,temperature,23.48
2025-01-01 00:55:00,kitchen,humidity,66.77
2025-01-01 00:56:00,living_room,temperature,27.77
2025-01-01 00:56:00,living_room,humidity,83.5
2025-01-01 00:56:00,bedroom,temperature,14.89
2025-01-01 00:56:00,bedroom,humidity,49.76
2025-01-01 00:56:00,kitchen,temperature,34.43
2025-01-01 00:56:00,kitchen,humidity,69.88
2025-01-01 00:57:00,living_room,temperature,16.92
2025-01-01 00:57:00,living_room,humidity,82.58
2025-01-01 00:57:00,bedroom,temperature,17.9
2025-01-01 00:57:00,bedroom,humidity,65.17
2025-01-01 00:57:00,kitchen,temperature,23.43
2025-01-01 00:57:00,kitchen,humidity,66.09
2025-01-01 00:58:00,living_room,temperature,13.37
2025-01-01 00:58:00,living_room,humidity,80.11
2025-01-01 00:58:00,bedroom,temperature,15.52
2025-01-01 00:58:00,bedroom,humidity,53.96
2025-01-01 00:58:00,kitchen,temperature,15.47
2025-01-01 00:58:00,kitchen,humidity,74.7
2025-01-01 00:59:00,living_room,temperature,31.12
2025-01-01 00:59:00,living_room,humidity,83.15
2025-01-01 00:59:00,bedroom,temperature,33.43
2025-01-01 00:59:00,bedroom,humidity,56.92
2025-01-01 00:59:00,kitchen,temperature,15.56
2025-01-01 00:59:00,kitchen,humidity,71.71
2025-01-01 01:00:00,living_room,temperature,19.04
2025-01-01 01:00:00,living_room,humidity,80.15
2025-01-01 01:00:00,bedroom,temperature,29.18
2025-01-01 01:00:00,bedroom,humidity,71.37
2025-01-01 01:00:00,kitchen,temperature,13.66
2025-01-01 01:00:00,kitchen,humidity,79.12
2025-01-01 01:01:00,living_room,temperature,22.54
2025-01-01 01:01:00,living_room,humidity,82.58
2025-01-01 01:01:00,bedroom,temperature,23.68
2025-01-01 01:01:00,bedroom,humidity,52.32
2025-01-01 01:01:00,kitchen,temperature,34.47
2025-01-01 01:01:00,kitchen,humidity,58.62
2025-01-01 01:02:00,living_room,temperature,30.69
2025-01-01 01:02:00,living_room,humidity,83.85
2025-01-01 01:02:00,bedroom,temperature,32.27
2025-01-01 01:02:00,bedroom,humidity,51.12
2025-01-01 01:02:00,kitchen,temperature,12.16
2025-01-01 01:02:00,kitchen,humidity,76.39
2025-01-01 01:03:00,living_room,temperature,23.13
2025-01-01 01:03:00,living_room,humidity,82.35
2025-01-01 01:03:00,bedroom,temperature,20.23
2025-01-01 01:03:00,bedroom,humidity,72.15
2025-01-01 01:03:00,kitchen,temperature,30.05
2025-01-01 01:03:00,kitchen,humidity,63.76
2025-01-01 01:04:00,living_room,temperature,29.6
2025-01-01 01:04:00,living_room,humidity,80.47
2025-01-01 01:04:00,bedroom,temperature,17.15
2025-01-01 01:04:00,bedroom,humidity,76.98
2025-01-01 01:04:00,kitchen,temperature,20.94
2025-01-01 01:04:00,kitchen,humidity,51.36
2025-01-01 01:05:00,living_room,temperature,18.01
2025-01-01 01:05:00,living_room,humidity,82.12
2025-01-01 01:05:00,bedroom,temperature,20.96
2025-01-01 01:05:00,bedroom,humidity,48.71
2025-01-01 01:05:00,kitchen,temperature,25.42
2025-01-01 01:05:00,kitchen,humidity,75.98
2025-01-01 01:06:00,living_room,temperature,13.04
2025-01-01 01:06:00,living_room,humidity,80.28
2025-01-01 01:06:00,bedroom,temperature,17.19
2025-01-01 01:06:00,bedroom,humidity,82.4
2025-01-01 01:06:00,kitchen,temperature,29.17
2025-01-01 01:06:00,kitchen,humidity,61.71
2025-01-01 01:07:00,living_room,temperature,32.13
2025-01-01 01:07:00,living_room,humidity,84.39
2025-01-01 01:07:00,bedroom,temperature,16.94
2025-01-01 01:07:00,bedroom,humidity,80.52
2025-01-01 01:07:00,kitchen,temperature,32.27
2025-01-01 01:07:00,kitchen,humidity,73.03
2025-01-01 01:08:00,living_room,temperature,22.38
2025-01-01 01:08:00,living_room,humidity,84.04
2025-01-01 01:08:00,bedroom,temperature,18.9
2025-01-01 01:08:00,bedroom,humidity,65.04
2025-01-01 01:08:00,kitchen,temperature,33.46
2025-01-01 01:08:00,kitchen,humidity,65.73
2025-01-01 01:09:00,living_room,temperature,19.79
2025-01-01 01:09:00,living_room,humidity,80.82
2025-01-01 01:09:00,bedroom,temperature,25.84
2025-01-01 01:09:00,bedroom,humidity,65.26
2025-01-01 01:09:00,kitchen,temperature,19.27
2025-01-01 01:09:00,kitchen,humidity,69.94
2025-01-01 01:10:00,living_room,temperature,18.56
2025-01-01 01:10:00,living_room,humidity,80.84
2025-01-01 01:10:00,bedroom,temperature,24.98
2025-01-01 01:10:00,bedroom,humidity,53.64
2025-01-01 01:10:00,kitchen,temperature,25.63
2025-01-01 01:10:00,kitchen,humidity,84.07
2025-01-01 01:11:00,living_room,temperature,17.05
2025-01-01 01:11:00,living_room,humidity,81.23
2025-01-01 01:11:00,bedroom,temperature,18.02
2025-01-01 01:11:00,bedroom,humidity,47.57
2025-01-01 01:11:00,kitchen,temperature,25.43
2025-01-01 01:11:00,kitchen,humidity,63.8
2025-01-01 01:12:00,living_room,temperature,26.41
2025-01-01 01:12:00,living_room,humidity,80.73
2025-01-01 01:12:00,bedroom,temperature,14.47
2025-01-01 01:12:00,bedroom,humidity,54.21
2025-01-01 01:12:00,kitchen,temperature,33.34
2025-01-01 01:12:00,kitchen,humidity,60.86
2025-01-01 01:13:00,living_room,temperature,24.1
2025-01-01 01:13:00,living_room,humidity,81.39
2025-01-01 01:13:00,bedroom,temperature,13.93
2025-01-01 01:13:00,bedroom,humidity,74.1
2025-01-01 01:13:00,kitchen,temperature,27.89
2025-01-01 01:13:00,kitchen,humidity,67.95
2025-01-01 01:14:00,living_room,temperature,21.46
2025-01-01 01:14:00,living_room,humidity,83.6
2025-01-01 01:14:00,bedroom,temperature,22.34
2025-01-01 01:14:00,bedroom,humidity,45.58
2025-01-01 01:14:00,kitchen,temperature,23.91
2025-01-01 01:14:00,kitchen,humidity,69.82
2025-01-01 01:15:00,living_room,temperature,30.85
2025-01-01 01:15:00,living_room,humidity,82.62
2025-01-01 01:15:00,bedroom,temperature,27.22
2025-01-01 01:15:00,bedroom,humidity,67.76
2025-01-01 01:15:00,kitchen,temperature,31.98
2025-01-01 01:15:00,kitchen,humidity,63.37
2025-01-01 01:16:00,living_room,temperature,15.6
2025-01-01 01:16:00,living_room,humidity,80.15
2025-01-01 01:16:00,bedroom,temperature,34.59
2025-01-01 01:16:00,bedroom,humidity,50.23
2025-01-01 01:16:00,kitchen,temperature,16.72
2025-01-01 01:16:00,kitchen,humidity,78.45
2025-01-01 01:17:00,living_room,temperature,17.46
2025-01-01 01:17:00,living_room,humidity,81.49
2025-01-01 01:17:00,bedroom,temperature,22.42
2025-01-01 01:17:00,bedroom,humidity,64.87
2025-01-01 01:17:00,kitchen,temperature,29.37
2025-01-01 01:17:00,kitchen,humidity,79.3
2025-01-01 01:18:00,living_room,temperature,20.4
2025-01-01 01:18:00,living_room,humidity,80.42
2025-01-01 01:18:00,bedroom,temperature,33.15
2025-01-01 01:18:00,bedroom,humidity,55.81
2025-01-01 01:18:00,kitchen,temperature,21.11
2025-01-01 01:18:00,kitchen,humidity,58.66
2025-01-01 01:19:00,living_room,temperature,26.48
2025-01-01 01:19:00,living_room,humidity,81.51
2025-01-01 01:19:00,bedroom,temperature,22.14
2025-01-01 01:19:00,bedroom,humidity,57.08
2025-01-01 01:19:00,kitchen,temperature,15.78
2025-01-01 01:19:00,kitchen,humidity,74.61
2025-01-01 01:20:00,living_room,temperature,33.63
2025-01-01 01:20:00,living_room,humidity,83.64
2025-01-01 01:20:00,bedroom,temperature,33.47
2025-01-01 01:20:00,bedroom,humidity,45.13
2025-01-01 01:20:00,kitchen,temperature,21.05
2025-01-01 01:20:00,kitchen,humidity,58.44
2025-01-01 01:21:00,living_room,temperature,21.6
2025-01-01 01:21:00,living_room,humidity,83.06
2025-01-01 01:21:00,bedroom,temperature,15.51
2025-01-01 01:21:00,bedroom,humidity,62.73
2025-01-01 01:21:00,kitchen,temperature,21.48
2025-01-01 01:21:00,kitchen,humidity,83.53
2025-01-01 01:22:00,living_room,temperature,33.39
2025-01-01 01:22:00,living_room,humidity,82.39
2025-01-01 01:22:00,bedroom,temperature,14.73
2025-01-01 01:22:00,bedroom,humidity,55.83
2025-01-01 01:22:00,kitchen,temperature,30.87
2025-01-01 01:22:00,kitchen,humidity,70.09
2025-01-01 01:23:00,living_room,temperature,18.92
2025-01-01 01:23:00,living_room,humidity,80.24
2025-01-01 01:23:00,bedroom,temperature,30.5
2025-01-01 01:23:00,bedroom,humidity,48.81
2025-01-01 01:23:00,kitchen,temperature,18.9
2025-01-01 01:23:00,kitchen,humidity,65.89
2025-01-01 01:24:00,living_room,temperature,23.48
2025-01-01 01:24:00,living_room,humidity,80.02
2025-01-01 01:24:00,bedroom,temperature,30.0
2025-01-01 01:24:00,bedroom,humidity,80.09
2025-01-01 01:24:00,kitchen,temperature,33.42
2025-01-01 01:24:00,kitchen,humidity,78.78
2025-01-01 01:25:00,living_room,temperature,24.69
2025-01-01 01:25:00,living_room,humidity,80.77
2025-01-01 01:25:00,bedroom,temperature,34.42
2025-01-01 01:25:00,bedroom,humidity,84.43
2025-01-01 01:25:00,kitchen,temperature,32.16
2025-01-01 01:25:00,kitchen,humidity,54.74
2025-01-01 01:26:00,living_room,temperature,30.5
2025-01-01 01:26:00,living_room,humidity,82.3
2025-01-01 01:26:00,bedroom,temperature,21.85
2025-01-01 01:26:00,bedroom,humidity,60.8
2025-01-01 01:26:00,kitchen,temperature,14.41
2025-01-01 01:26:00,kitchen,humidity,66.54
2025-01-01 01:27:00,living_room,temperature,19.72
2025-01-01 01:27:00,living_room,humidity,82.24
2025-01-01 01:27:00,bedroom,temperature,25.56
2025-01-01 01:27:00,bedroom,humidity,60.08
2025-01-01 01:27:00,kitchen,temperature,24.44
2025-01-01 01:27:00,kitchen,humidity,83.58
2025-01-01 01:28:00,living_room,temperature,28.7
2025-01-01 01:28:00,living_room,humidity,82.13
2025-01-01 01:28:00,bedroom,temperature,23.82
2025-01-01 01:28:00,bedroom,humidity,73.96
2025-01-01 01:28:00,kitchen,temperature,27.68
2025-01-01 01:28:00,kitchen,humidity,63.64
2025-01-01 01:29:00,living_room,temperature,30.26
2025-01-01 01:29:00,living_room,humidity,84.05
2025-01-01 01:29:00,bedroom,temperature,26.27
2025-01-01 01:29:00,bedroom,humidity,70.61
2025-01-01 01:29:00,kitchen,temperature,14.96
2025-01-01 01:29:00,kitchen,humidity,76.25
2025-01-01 01:30:00,living_room,temperature,22.1
2025-01-01 01:30:00,living_room,humidity,80.12
2025-01-01 01:30:00,bedroom,temperature,29.01
2025-01-01 01:30:00,bedroom,humidity,50.31
